Word	Annotation	Sense	Part of Speech	Level	Russian
Spekulation	die Spekulation, -en		die	B2+	спекуляция
spitz	spitz		adj	B1	заостренный
Strauß	der Strauß, -̈e		der	B2+	страус
Studiengang	der Studiengang, -̈e		der	B2+	курс обучения
Ticket	das Ticket, -s		das	A1	билет
Verteidigung	die Verteidigung, -en		die	B2+	оборона
ausschalten, schaltet aus, schaltete aus, hat ausgeschaltet	ausschalten, schaltet aus, schaltete aus, hat ausgeschaltet		verb	B2+	выключить
dreizehn	dreizehn		num	B2+	тринадцать
einbinden, bindet ein, band ein, hat eingebunden	einbinden, bindet ein, band ein, hat eingebunden		verb	B2+	включать
Fieber	das Fieber, -		das	A1	лихорадка
gießen, gießt, goss, hat gegossen	gießen, gießt, goss, hat gegossen		verb	B1	налить
Hauptsache	die Hauptsache, -n		die	B2+	главное
kassieren, kassiert, kassierte, hat kassiert	kassieren, kassiert, kassierte, hat kassiert		verb	B2+	наличные
Komponist	der Komponist, -en		der	B2+	композитор
Korrektur	die Korrektur, -en		die	B2+	коррекция
monatlich	monatlich		adj	B2+	ежемесячно
sächsisch	sächsisch		adj	B2+	саксонский
schreiten, schreitet, schritt, ist geschritten	schreiten, schreitet, schritt, ist geschritten		verb	B2+	шаг
Silber	das Silber		das	B2+	серебро
thematisieren, thematisiert, thematisierte, hat thematisiert	thematisieren, thematisiert, thematisierte, hat thematisiert		verb	B2+	тематизировать
Urgroßvater	der Urgroßvater, -̈		der	B2+	прадедушка
Verletzte	die Verletzte		der	B2+	раненый
abdecken, deckt ab, deckte ab, hat abgedeckt	abdecken, deckt ab, deckte ab, hat abgedeckt		verb	B2+	покрыть
Altstadt	die Altstadt, -̈e		die	B2+	старый город
Denkmal	das Denkmal, -e		das	B1	памятник
einordnen, ordnet ein, ordnete ein, hat eingeordnet	einordnen, ordnet ein, ordnete ein, hat eingeordnet		verb	B2+	классифицировать
Einzelheit	die Einzelheit, -en		die	B1	деталь
frühzeitig	frühzeitig		adj	B2+	ранний
fundamental	fundamental		adj	B2+	фундаментальный
glühen, glüht, glühte, hat geglüht	glühen, glüht, glühte, hat geglüht		verb	B2+	светиться
Import	der Import, -e		der	B1	импорт
Konstante	die Konstante, -n		die	B2+	константа
Schublade	die Schublade, -n		die	B2+	ящик
Toleranz	die Toleranz, -en		die	B2+	толерантность
unnötig	unnötig		adj	B2+	ненужный
Verhaltensweise	die Verhaltensweise, -n		die	B2+	поведение
Wachstumsrate	die Wachstumsrate		die	B2+	темпы роста
Begleiter	der Begleiter, -		der	B2+	компаньон
einhergehen, geht einher, ging einher, ist einhergegangen	einhergehen, geht einher, ging einher, ist einhergegangen		verb	B2+	идти
einholen, holt ein, holte ein, hat eingeholt	einholen, holt ein, holte ein, hat eingeholt		verb	B2+	догнать
Fund	der Fund, -e		der	B2+	найти
funktional	funktional		adj	B2+	функциональный
Hase	der Hase, -n		der	B2+	кролик
Jungfrau	die Jungfrau, -en		die	B2+	Дева
legal	legal		adj	B2+	юридический
Pfad	der Pfad, -e		der	B2+	путь
riskieren, riskiert, riskierte, hat riskiert	riskieren, riskiert, riskierte, hat riskiert		verb	B2+	рискнул
silbern	silbern		adj	B2+	серебро
Teilung	die Teilung, -en		die	B2+	дивизия
Überwachung	die Überwachung, -en		die	B2+	мониторинг
Anatomie	die Anatomie, -n		die	B2+	анатомия
Design	das Design, -s		das	B2+	дизайн
Durchbruch	der Durchbruch, -̈e		der	B2+	прорыв
Jahreszeit	die Jahreszeit, -en		die	B2+	сезон
Lob	das Lob, -e		das	B2+	Хвала
Telefonnummer	die Telefonnummer, -n		die	B2+	номер телефона
Umwandlung	die Umwandlung, -en		die	B2+	конверсия
Bekämpfung	die Bekämpfung, -en		die	B2+	бой
Finanzkrise	die Finanzkrise, -n		die	B2+	финансовый кризис
umrechnen, rechnet um, rechnete um, hat umgerechnet	umrechnen, rechnet um, rechnete um, hat umgerechnet		verb	B2+	конвертировать
Archiv	das Archiv, -e		das	B2+	архив
Dose	die Dose, -n		die	B1	может
erwecken, erweckt, erweckte, hat erweckt	erwecken, erweckt, erweckte, hat erweckt		verb	B2+	проснулся
Geheimdienst	der Geheimdienst, -e		der	B2+	секретная служба
mustern, mustert, musterte, hat gemustert	mustern, mustert, musterte, hat gemustert		verb	B2+	осматривать
NATO	die NATO		die	B2+	НАТО
Symmetrie	die Symmetrie, -n		die	B2+	симметрия
ungleich	ungleich		adj	B2+	неравный
verlässlich	verlässlich		adj	B2+	надежный
abschalten, schaltet ab, schaltete ab, hat abgeschaltet	abschalten, schaltet ab, schaltete ab, hat abgeschaltet		verb	B2+	выключить
blättern, blättert, blätterte, hat geblättert	blättern, blättert, blätterte, hat geblättert		verb	B2+	лист
brav	brav		adj	B2+	хорошо
Cousin	der Cousin, -s		der	B1	двоюродный брат
ergehen, ergeht, erging, hat ergangen	ergehen, ergeht, erging, hat ergangen		verb	B2+	прощай
Gesang	der Gesang, -̈e		der	B2+	пение
Hilfsmittel	das Hilfsmittel, -		das	B2+	СПИД
verstoßen, verstößt, verstieß, hat verstoßen	verstoßen, verstößt, verstieß, hat verstoßen		verb	B2+	нарушил
Abwesenheit	die Abwesenheit, -en		die	B2+	отсутствие
Anhang	der Anhang, -̈e		der	B2+	приложение
Atelier	das Atelier, -s		das	B2+	студия
Brett	das Brett, -er		das	B2+	Совет
Fachsprache	die Fachsprache, -n		die	B2+	технический язык
Geldmenge	die Geldmenge, -n		die	B2+	денежная масса
Getreide	das Getreide, -		das	B2+	крупы
Grundrecht	das Grundrecht, -e		das	B2+	основное право
Leere	die Leere		die	B2+	пустота
zurückliegen, liegt zurück, lag zurück, hat zurückgelegen	zurückliegen, liegt zurück, lag zurück, hat zurückgelegen		verb	B2+	откинуться
Abgrund	der Abgrund, -̈e		der	B2+	Бездна
Asyl	das Asyl, -e		das	B2+	убежище
aufziehen, zieht auf, zog auf, hat aufgezogen	aufziehen, zieht auf, zog auf, hat aufgezogen		verb	B2+	поднять
einreichen, reicht ein, reichte ein, hat eingereicht	einreichen, reicht ein, reichte ein, hat eingereicht		verb	B2+	представить
faul	faul		adj	A2	ленивый
Fell	das Fell, -e		das	B2+	мех
mitspielen, spielt mit, spielte mit, hat mitgespielt	mitspielen, spielt mit, spielte mit, hat mitgespielt		verb	B2+	подыграть
schwören, schwört, schwor, hat geschworen	schwören, schwört, schwor, hat geschworen		verb	B2+	клянусь
Syrer	der Syrer, -		der	B2+	сирийцы
verzeihen, verzeiht, verzieh, hat verziehen	verzeihen, verzeiht, verzieh, hat verziehen		verb	B1	прости
anstoßen, stößt an, stieß an, hat angestoßen	anstoßen, stößt an, stieß an, hat angestoßen		verb	B2+	упираться
Einkauf	der Einkauf, -̈e		der	B1	покупка
erlassen, erlässt, erließ, hat erlassen	erlassen, erlässt, erließ, hat erlassen		verb	B2+	выдал
Erstellung	die Erstellung, -en		die	B2+	создание
Fass	das Fass, -̈er		das	B2+	бочка
Kulturstaatsminister	der Kulturstaatsminister, -		der	B2+	государственный министр культуры
Landsmann	der Landsmann, -̈er		der	B2+	земляк
Laufzeit	die Laufzeit, -en		die	B2+	продолжительность
Nahrungsmittel	das Nahrungsmittel, -		das	B1	еда
plausibel	plausibel		adj	B2+	правдоподобный
Quartier	das Quartier, -e		das	B1	квартал
Spielraum	der Spielraum, -̈e		der	B2+	свобода действий
Stickstoff	der Stickstoff		der	B2+	Азот
Trost	der Trost		der	B2+	утешение
zuschlagen, schlägt zu, schlug zu, hat zugeschlagen	zuschlagen, schlägt zu, schlug zu, hat zugeschlagen		verb	B2+	удар
behindern, behindert, behinderte, hat behindert	behindern, behindert, behinderte, hat behindert		verb	B1	мешать
beträchtlich	beträchtlich		adj	B2+	значительный
Ewigkeit	die Ewigkeit, -en		die	B2+	вечность
Größenordnung	die Größenordnung, -en		die	B2+	величина
hinfahren, fährt hin, fuhr hin, ist hingefahren	hinfahren, fährt hin, fuhr hin, ist hingefahren		verb	B2+	иди туда
Metropole	die Metropole, -n		die	B1	мегаполис
östlich	östlich		adj	B2+	восток
Reiter	der Reiter, -		der	B2+	Райдер
spinnen, spinnt, spann, hat gesponnen	spinnen, spinnt, spann, hat gesponnen		verb	B2+	кружиться
Trinken	das Trinken		das	A1	напиток
verkehren, verkehrt, verkehrte, hat verkehrt	verkehren, verkehrt, verkehrte, hat verkehrt		verb	B2+	пойти не так
verwundern, verwundert, verwunderte, hat verwundert	verwundern, verwundert, verwunderte, hat verwundert		verb	B2+	изумлен
zulässig	zulässig		adj	B2+	разрешено
Abstieg	der Abstieg, -e		der	B2+	спуск
ausgezeichnet	ausgezeichnet		adj	B1	отлично
Deutung	die Deutung, -en		die	B2+	интерпретация
Einstieg	der Einstieg, -e		der	B2+	вход
führend	führend		adj	B2+	ведущий
Halbzeit	die Halbzeit, -en		die	B2+	перерыв
Irrtum	der Irrtum, -̈er		der	B2+	ошибка
Isotop	das Isotop, -e		das	B2+	изотоп
Kissen	das Kissen, -		das	B1	подушка
Römer	der Römer, -		der	B2+	римляне
Specht	der Specht, -e		der	B2+	дятел
Übereinstimmung	die Übereinstimmung, -en		die	B2+	матч
unschuldig	unschuldig		adj	B2+	невинный
veranlassen, veranlasst, veranlasste, hat veranlasst	veranlassen, veranlasst, veranlasste, hat veranlasst		verb	B2+	причина
Vorgehensweise	die Vorgehensweise, -n		die	B2+	процедура
Affäre	die Affäre, -n		die	B2+	дело
afghanisch	afghanisch		adj	B2+	афганский
ausstrahlen, strahlt aus, strahlte aus, hat ausgestrahlt	ausstrahlen, strahlt aus, strahlte aus, hat ausgestrahlt		verb	B2+	излучать
beeinträchtigen, beeinträchtigt, beeinträchtigte, hat beeinträchtigt	beeinträchtigen, beeinträchtigt, beeinträchtigte, hat beeinträchtigt		verb	B2+	повлиять
Fluggesellschaft	die Fluggesellschaft, -en		die	B2+	авиакомпания
gläubig	gläubig		adj	B2+	веря
heilen, heilt, heilte, hat geheilt	heilen, heilt, heilte, hat geheilt		verb	B2+	исцелить
Kündigung	die Kündigung, -en		die	B1	прекращение действия
Kupfer	das Kupfer, -		das	B2+	Медь
Lesung	die Lesung, -en		die	B2+	чтение
Argentinien	Argentinien		das	B2+	аргентина
Dom	der Dom, -e		der	B2+	кафедральный собор
eigens	eigens		adv	B2+	собственный
Ergänzung	die Ergänzung, -en		die	B2+	дополнение
ernten, erntet, erntete, hat geerntet	ernten, erntet, erntete, hat geerntet		verb	B2+	пожинать
Jury	die Jury, -s		die	B2+	жюри
Kumpel	der Kumpel, -		der	B2+	приятель
nominal	nominal		adj	B2+	номинальный
Ratte	die Ratte, -n		die	B2+	крыса
sechzehn	sechzehn		num	B2+	шестнадцать
Seil	das Seil, -e		das	B2+	веревка
Tresen	der Tresen, -		der	B2+	счетчик
einstufen, stuft ein, stufte ein, hat eingestuft	einstufen, stuft ein, stufte ein, hat eingestuft		verb	B2+	классифицировать
Fakultät	die Fakultät, -en		die	B2+	факультет
hindeuten, deutet hin, deutete hin, hat hingedeutet	hindeuten, deutet hin, deutete hin, hat hingedeutet		verb	B2+	указать
langweilen, langweilt, langweilte, hat gelangweilt	langweilen, langweilt, langweilte, hat gelangweilt		verb	B1	скучно
magisch	magisch		adj	B2+	волшебный
Modul	das Modul, -e		das	B2+	модуль
Priester	der Priester, -		der	B2+	священник
Rückzug	der Rückzug, -̈e		der	B2+	отступление
Stockwerk	das Stockwerk, -e		das	A2	пол
Tiroler	Tiroler		der	B2+	тирольский
zuweilen	zuweilen		adv	B2+	иногда
Abnahme	die Abnahme, -n		die	B2+	принятие
Arbeitszeit	die Arbeitszeit, -en		die	B2+	рабочее время
Elektroauto	das Elektroauto, -s		das	B2+	электромобиль
irgendjemand	irgendjemand		pron	B2+	кто-нибудь
Jeans	die Jeans, -		die	A2	джинсы
nachgeben, gibt nach, gab nach, hat nachgegeben	nachgeben, gibt nach, gab nach, hat nachgegeben		verb	B2+	сдавайся
Tatort	der Tatort, -e		der	B2+	место преступления
tragisch	tragisch		adj	B2+	трагический
Attentat	das Attentat, -e		das	B2+	покушение
Ausschnitt	der Ausschnitt, -e		der	B2+	деталь
jüngst	jüngst		adv	B2+	недавно
Kopie	die Kopie, -n		die	B1	копировать
Population	die Population, -en		die	B2+	население
Referendum	das Referendum, -en		das	B2+	референдум
simpel	simpel		adj	B2+	простой
tasten, tastet, tastete, hat getastet	tasten, tastet, tastete, hat getastet		verb	B2+	нащупал
Umzug	der Umzug, -̈e		der	A2	переезд
uralt	uralt		adj	B2+	древний
zusammenhalten, hält zusammen, hielt zusammen, hat zusammengehalten	zusammenhalten, hält zusammen, hielt zusammen, hat zusammengehalten		verb	B2+	держаться вместе
anfänglich	anfänglich		adj	B2+	изначально
Anwohner	der Anwohner, -		der	B2+	жители
Ausblick	der Ausblick, -e		der	B2+	перспективы
Butter	die Butter		die	A1	сливочное масло
Diskriminierung	die Diskriminierung, -en		die	B2+	дискриминация
Frosch	der Frosch, -̈e		der	B2+	лягушка
Funke	der Funke, -n		der	B2+	искра
fürchterlich	fürchterlich		adj	B2+	ужасный
norwegisch	norwegisch		adj	B2+	норвежский
Reiche	die Reiche		der, die	B2+	богатый
Skulptur	die Skulptur, -en		die	B2+	скульптура
Stadtrat	der Stadtrat, -̈e		der	B2+	городской совет
Verweis	der Verweis, -e		der	B2+	ссылка
Zürcher	Zürcher		adj	B2+	цюрих
Beachtung	die Beachtung		die	B2+	внимание
Befreiung	die Befreiung, -en		die	B2+	освобождение
bescheren, beschert, bescherte, hat beschert	bescheren, beschert, bescherte, hat beschert		verb	B2+	одарить
Botschafter	der Botschafter, -		der	B2+	посол
Delegierte	die Delegierte		der, die	B2+	делегаты
entgegen	entgegen		prep	B2+	вопреки
Grundeinkommen	das Grundeinkommen		das	B2+	базовый доход
Nachhinein	Nachhinein		das	B2+	оглядываясь назад
Neigung	die Neigung, -en		die	B2+	наклон
Obst	das Obst		das	A1	фрукты
Ofen	der Ofen, -Ö		der	B2+	духовка
offenbaren, offenbart, offenbarte, hat offenbart	offenbaren, offenbart, offenbarte, hat offenbart		verb	B2+	раскрыть
Redakteur	der Redakteur, -e		der	B2+	редактор
Sehne	die Sehne, -n		die	B2+	сухожилие
Spalt	der Spalt, -e		der	B2+	разрыв
vertikal	vertikal		adj	B2+	вертикально
Weiterentwicklung	die Weiterentwicklung, -en		die	B2+	дальнейшее развитие
Zorn	der Zorn		der	B2+	Гнев
beschwören, beschwört, beschwor, hat beschworen	beschwören, beschwört, beschwor, hat beschworen		verb	B2+	заклинаю
Kreuzung	die Kreuzung, -en		die	A2	пересечение
Mars	der Mars		der	B2+	Марс
Mindestlohn	der Mindestlohn, -̈e		der	B2+	минимальная заработная плата
Missbrauch	der Missbrauch, -̈e		der	B2+	злоупотребление
Nationalpark	der Nationalpark, -s		der	B2+	национальный парк
Offenheit	die Offenheit		die	B2+	открытость
Premierminister	der Premierminister, -		der	B2+	премьер-министр
wörtlich	wörtlich		adj	B2+	буквально
Fassung	die Fassung, -en		die	B2+	версия
fertigen, fertigt, fertigte, hat gefertigt	fertigen, fertigt, fertigte, hat gefertigt		verb	B2+	изготовить
halbwegs	halbwegs		adv	B2+	на полпути
