Word	Annotation	Sense	Part of Speech	Level	Russian
Kulisse	die Kulisse, -n		die	B2+	Фон
Lieferung	die Lieferung, -en		die	B1	Доставка
nachvollziehbar	nachvollziehbar		adj	B2+	понятный
spürbar	spürbar		adj	B2+	заметный
Stall	der Stall, -̈e		der	B2+	стабильный
Arbeitskraft	die Arbeitskraft, -̈e		die	B2+	Рабочая сила
Bibel	die Bibel, -n		die	B2+	Библия
Gemeinsamkeit	die Gemeinsamkeit, -en		die	B2+	Общность
Gemisch	das Gemisch, -e		das	B2+	Смесь
schlank	schlank		adj	B2+	тонкий
Dreck	der Dreck		der	B1	Грязь
eilen, eilt, eilte, hat geeilt	eilen, eilt, eilte, hat geeilt		verb	B1	торопиться
fügen, fügt, fügte, hat gefügt	fügen (sich), fügt, fügte, hat gefügt		verb	B2+	добавить
heuer	heuer		adv	B2+	в этом году
Hölle	die Hölle, -n		die	B2+	ад
quadratisch	quadratisch		adj	B2+	квадрат
Reflexion	die Reflexion, -en		die	B2+	Отражение
solide	solide		adj	B2+	твердый
unauffällig	unauffällig		adj	B2+	незаметный
Zwerg	der Zwerg, -e		der	B2+	Карлик
Anmerkung	die Anmerkung, -en		die	B2+	Примечание
Anreiz	der Anreiz, -e		der	B2+	стимул
Ausrichtung	die Ausrichtung, -en		die	B2+	Выравнивание
auswerten, wertet aus, wertete aus, hat ausgewertet	auswerten, wertet aus, wertete aus, hat ausgewertet		verb	B2+	оценивать
ersparen, erspart, ersparte, hat erspart	ersparen, erspart, ersparte, hat erspart		verb	B2+	сохранить
homogen	homogen		adj	B2+	однородный
nachkommen, kommt nach, kam nach, ist nachgekommen	nachkommen, kommt nach, kam nach, ist nachgekommen		verb	B2+	придет после
Diabetes	der Diabetes		der	B2+	Диабет
Fotografie	die Fotografie, -n		die	B1	Фотография
Galerie	die Galerie, -n		die	B1	Галерея
Haft	die Haft		die	B2+	Задержание
Malerei	die Malerei, -en		die	B2+	Живопись
Marktwirtschaft	die Marktwirtschaft, -en		die	B2+	Рыночная экономика
Maske	die Maske, -n		die	B2+	Маска
mmh	mmh		interj	B2+	ммм
Präsentation	die Präsentation, -en		die	B1	Презентация
unerträglich	unerträglich		adj	B2+	невыносимый
zerreißen, zerreißt, zerriss, hat zerrissen	zerreißen, zerreißt, zerriss, hat zerrissen		verb	B2+	слеза
zwangsläufig	zwangsläufig		adj	B2+	неизбежно
betrinken, betrinkt, betrank, hat betrunken	betrinken (sich), betrinkt, betrank, hat betrunken		verb	B2+	напиться
Furcht	die Furcht		die	B2+	Страх
Klavier	das Klavier, -e		das	A2	Фортепиано
kommunal	kommunal		adj	B2+	муниципальный
Landkreis	der Landkreis, -e		der	B2+	Район
Meisterschaft	die Meisterschaft, -en		die	B2+	Чемпионат
Neubau	der Neubau, -ten		der	B2+	Новое здание
schädigen, schädigt, schädigte, hat geschädigt	schädigen, schädigt, schädigte, hat geschädigt		verb	B2+	повредил
Schau	die Schau, -en		die	B2+	Смотри
unterstreichen, unterstreicht, unterstrich, hat unterstrichen	unterstreichen, unterstreicht, unterstrich, hat unterstrichen		verb	B1	подчеркнуть
vorziehen, zieht vor, zog vor, hat vorgezogen	vorziehen, zieht vor, zog vor, hat vorgezogen		verb	B2+	предпочитаю
Bande	die Bande, -n		die	B2+	банда
behindert	behindert		adj	B2+	отключен
Bemühung	die Bemühung, -en		die	B2+	усилие
Besetzung	die Besetzung, -en		die	B2+	В ролях
Bündel	das Bündel, -		das	B2+	связка
dämpfen, dämpft, dämpfte, hat gedämpft	dämpfen, dämpft, dämpfte, hat gedämpft		verb	B2+	промокнуть
FPÖ	FPÖ (Freiheitliche Partei Österreichs)		die	B2+	ФПО
Gift	das Gift, -e		das	B1	Яд
Knopf	der Knopf, -̈e		der	B1	кнопка
Lebensjahr	das Lebensjahr, -e		das	B2+	год жизни
News	die News		die	B2+	Новости
Profil	das Profil, -e		das	B2+	Профиль
Siedlung	die Siedlung, -en		die	B2+	поселение
signifikant	signifikant		adj	B2+	значительный
Stellungnahme	die Stellungnahme, -n		die	B2+	Мнение
Sturz	der Sturz, -̈e		der	B2+	осень
unbewusst	unbewusst		adj	B2+	бессознательно
Verstoß	der Verstoß, -̈e		der	B2+	Нарушение
voraussichtlich	voraussichtlich		adj	B1	ожидается
würdigen, würdigt, würdigte, hat gewürdigt	würdigen, würdigt, würdigte, hat gewürdigt		verb	B2+	ценить
zurückweisen, weist zurück, wies zurück, hat zurückgewiesen	zurückweisen, weist zurück, wies zurück, hat zurückgewiesen		verb	B2+	отвергнуть
Abfall	der Abfall, -̈e		der	B1	Отходы
Demokrat	der Demokrat, -en		der	B2+	Демократ
Katalysator	der Katalysator, -en		der	B2+	Катализатор
Piste	die Piste, -n		die	B2+	склон
Senat	der Senat, -e		der	B2+	Сенат
Stasi	die Stasi (Staatssicherheitsdienst)		die	B2+	Штази
streicheln, streichelt, streichelte, hat gestreichelt	streicheln, streichelt, streichelte, hat gestreichelt		verb	B2+	ласкать
überlegen	überlegen		adj	B1	рассмотреть
ausfüllen, füllt aus, füllte aus, hat ausgefüllt	ausfüllen, füllt aus, füllte aus, hat ausgefüllt		verb	A1	заполнить
Betreuung	die Betreuung, -en		die	B1	Уход
eintreffen, trifft ein, traf ein, ist eingetroffen	eintreffen, trifft ein, traf ein, ist eingetroffen		verb	B2+	приехать
Kuchen	der Kuchen, -		der	A1	Торт
Nachwuchs	der Nachwuchs		der	B1	потомство
plädieren, plädiert, plädierte, hat plädiert	plädieren, plädiert, plädierte, hat plädiert		verb	B2+	умолял
trösten, tröstet, tröstete, hat getröstet	trösten, tröstet, tröstete, hat getröstet		verb	B2+	комфорт
Ungleichheit	die Ungleichheit, -en		die	B2+	Неравенство
Verteidiger	der Verteidiger, -		der	B2+	Защитник
Center	das Center, -		das	B2+	Центр
Halt	der Halt, -e		der	B2+	Стоп
Handwerk	das Handwerk, -e		das	B2+	Ремесла
humanitär	humanitär		adj	B2+	гуманитарный
Intervall	das Intervall, -e		das	B2+	интервал
naiv	naiv		adj	B2+	наивный
Rentner	der Rentner, -		der	A2	Пенсионеры
Skala	die Skala, -en		die	B2+	масштаб
sogleich	sogleich		adv	B2+	немедленно
Substantiv	das Substantiv, -e		das	B2+	существительное
Testament	das Testament, -e		das	B2+	Уилл
Algebra	die Algebra, -en		die	B2+	Алгебра
befördern, befördert, beförderte, hat befördert	befördern, befördert, beförderte, hat befördert		verb	B2+	продвигать
Box	die Box, -en		die	B2+	коробка
gänzlich	gänzlich		adj	B2+	полностью
Gremium	das Gremium, -en		das	B2+	комитет
hinunter	hinunter		adv	B2+	вниз
soeben	soeben		adv	B2+	только что
Sportart	die Sportart, -en		die	B1	спорт
Tirol	Tirol		das	B2+	Тироль
Zuordnung	die Zuordnung, -en		die	B2+	Назначение
asiatisch	asiatisch		adj	B2+	Азиатский
Biografie	die Biografie, -n		die	B2+	Биография
blutig	blutig		adj	B2+	кровавый
Erwerb	der Erwerb, -e		der	B2+	приобретение
Hindernis	das Hindernis, -se		das	B2+	Препятствие
inwieweit	inwieweit		adv	B2+	в какой степени
römisch	römisch		adj	B2+	Роман
weitaus	weitaus		adv	B2+	далеко
Wiedervereinigung	die Wiedervereinigung, -en		die	B2+	Воссоединение
Abfahrt	die Abfahrt, -en		die	A1	Отъезд
Anleihe	die Anleihe, -n		die	B2+	Бонд
auswärtig	auswärtig		adj	B2+	за границей
elastisch	elastisch		adj	B2+	эластичный
entkommen, entkommt, entkam, ist entkommen	entkommen, entkommt, entkam, ist entkommen		verb	B2+	сбежал
Herausgeber	der Herausgeber, -		der	B2+	Редактор
Kinn	das Kinn, -e		das	B2+	подбородок
nahelegen, legt nahe, legte nahe, hat nahegelegt	nahelegen, legt nahe, legte nahe, hat nahegelegt		verb	B2+	предложить
Naturwissenschaft	die Naturwissenschaft, -en		die	B2+	Естественные науки
seitens	seitens		prep	B2+	со стороны
verbal	verbal		adj	B2+	словесный
Versuchsperson	die Versuchsperson, -en		die	B2+	испытуемый
Wanderung	die Wanderung, -en		die	B1	Поход
Zeigefinger	der Zeigefinger, -		der	B2+	Указательный палец
zwischendurch	zwischendurch		adv	B2+	между
Autofahrer	der Autofahrer, -		der	B2+	Водитель
benehmen, benimmt, benahm, hat benommen	benehmen, benimmt, benahm, hat benommen		verb	B2+	вести себя
Einzelfall	der Einzelfall, -̈e		der	B2+	Индивидуальный случай
gängig	gängig		adj	B2+	общий
Jäger	der Jäger, -		der	B2+	охотник
kommunikativ	kommunikativ		adj	B2+	коммуникативный
Kongress	der Kongress, -e		der	B2+	Конгресс
letzterer, letztere, letzteres	letzterer, letztere, letzteres		adj	B2+	последний
nebeneinander	nebeneinander		adv	B2+	рядом друг с другом
Passage	die Passage, -n		die	B2+	проход
strömen, strömt, strömte, ist geströmt	strömen, strömt, strömte, ist geströmt		verb	B2+	поток
zeitgenössisch	zeitgenössisch		adj	B2+	современный
zerbrechen, zerbricht, zerbrach, hat zerbrochen	zerbrechen, zerbricht, zerbrach, hat zerbrochen		verb	B2+	сломался
Aufsatz	der Aufsatz, -̈e		der	B2+	Эссе
Brandenburg	Brandenburg		das	B2+	Бранденбург
Diagramm	das Diagramm, -e		die	B2+	Диаграмма
Erleichterung	die Erleichterung, -en		die	B2+	Рельеф
Historiker	der Historiker, -		der	B2+	Историк
innovativ	innovativ		adj	B2+	инновационный
kollektiv	kollektiv		adj	B2+	коллективный
nüchtern	nüchtern		adj	B2+	трезвый
ungeheuer	ungeheuer		adj	B2+	огромный
Vorurteil	das Vorurteil, -e		das	B2+	предубеждение
Warnung	die Warnung, -en		die	B2+	Предупреждение
Zeugnis	das Zeugnis, -se		das	A2	Свидетельство
anmachen, macht an, machte an, hat angemacht	anmachen, macht an, machte an, hat angemacht		verb	A1	включить
App	die App, -s		die	B2+	приложение
derzeitig	derzeitig		adj	B2+	в настоящее время
Einblick	der Einblick, -e		der	B2+	Понимание
eingeben, gibt ein, gab ein, hat eingegeben	eingeben, gibt ein, gab ein, hat eingegeben		verb	B2+	войти
Evolution	die Evolution, -en		die	B2+	Эволюция
gigantisch	gigantisch		adj	B2+	гигантский
Nervenzelle	die Nervenzelle, -n		die	B2+	нервная клетка
überflüssig	überflüssig		adj	B2+	лишний
einteilen, teilt ein, teilte ein, hat eingeteilt	einteilen, teilt ein, teilte ein, hat eingeteilt		verb	B2+	разделить
Feststellung	die Feststellung, -en		die	B2+	Решительность
losfahren, fährt los, fuhr los, ist losgefahren	losfahren, fährt los, fuhr los, ist losgefahren		verb	B1	отъехал
Pistole	die Pistole, -n		die	B2+	Пистолет
schalten, schaltet, schaltete, hat geschaltet	schalten, schaltet, schaltete, hat geschaltet		verb	B1	переключатель
sowjetisch	sowjetisch		adj	B2+	советский
überführen, überführt, überführte, hat überführt	überführen, überführt, überführte, hat überführt		verb	B2+	осужденный
verbindlich	verbindlich		adj	B2+	обязательность
anstelle	anstelle		prep	B2+	вместо этого
beleidigen, beleidigt, beleidigte, hat beleidigt	beleidigen, beleidigt, beleidigte, hat beleidigt		verb	B1	оскорбление
Diener	der Diener, -		der	B2+	слуга
konventionell	konventionell		adj	B2+	обычный
Neutron	das Neutron, -en		das	B2+	нейтрон
organisatorisch	organisatorisch		adj	B2+	организационный
reif	reif		adj	B1	спелый
Stab	der Stab, -̈e		der	B2+	персонал
überholen, überholt, überholte, hat überholt	überholen, überholt, überholte, hat überholt		verb	B1	обогнал
vorangehen, geht voran, ging voran, ist vorangegangen	vorangehen, geht voran, ging voran, ist vorangegangen		verb	B2+	давай
anderswo	anderswo		adv	B2+	в другом месте
empfindlich	empfindlich		adj	B2+	чувствительный
Finanzen	Finanzen		die	B2+	Финансы
hilflos	hilflos		adj	B2+	беспомощный
Mist	Mist		der	B2+	Дерьмо
münden, mündet, mündete, hat gemündet	münden, mündet, mündete, hat gemündet		verb	B2+	текло
Physiologie	die Physiologie		die	B2+	Физиология
Porträt	das Porträt, -s		das	B2+	Портрет
Premiere	die Premiere, -n		die	B2+	Премьера
Schadenersatz	der Schadenersatz		der	B2+	Ущерб
Schrei	der Schrei, -e		der	B2+	Крик
Schwangerschaft	die Schwangerschaft, -en		die	B1	беременность
Staatsanwalt	der Staatsanwalt, -̈e		der	B2+	Прокурор
Transfer	der Transfer, -s		der	B2+	трансфер
verkürzen, verkürzt, verkürzte, hat verkürzt	verkürzen, verkürzt, verkürzte, hat verkürzt		verb	B2+	укоротить
vorbeugen, beugt vor, beugte vor, hat vorgebeugt	vorbeugen, beugt vor, beugte vor, hat vorgebeugt		verb	B2+	предотвратить
witzig	witzig		adj	A2	смешно
Annäherung	die Annäherung, -en		die	B2+	Подход
blasen, bläst, blies, hat geblasen	blasen, bläst, blies, hat geblasen		verb	B2+	удар
Exemplar	das Exemplar, -e		das	B2+	копировать
Fond	der Fond, -s		der	B2+	Фонд
Logik	die Logik, -en		die	B2+	Логика
Müll	der Müll		der	A2	мусор
rational	rational		adj	B2+	рациональный
Vergnügen	das Vergnügen, -		das	B1	удовольствие
fließend	fließend		adj	B1	беглый
konsumieren, konsumiert, konsumierte, hat konsumiert	konsumieren, konsumiert, konsumierte, hat konsumiert		verb	B1	потреблять
naturwissenschaftlich	naturwissenschaftlich		adj	B2+	научный
Ökonomie	die Ökonomie, -n		die	B2+	Экономика
Festival	das Festival, -s		das	A2	Фестиваль
hinlegen, legt hin, legte hin, hat hingelegt	hinlegen, legt hin, legte hin, hat hingelegt		verb	B2+	лег
Landwirt	der Landwirt, -e		der	B2+	фермер
Laptop	der Laptop, -s		der, das	A2	Ноутбук
läuten, läutet, läutete, hat geläutet	läuten, läutet, läutete, hat geläutet		verb	B2+	звенит
Neugier	die Neugier		die	B2+	Любопытство
Notiz	die Notiz, -en		die	A2	Примечание
Rakete	die Rakete, -n		die	B2+	ракета
Rasen	der Rasen, -		das	B1	газон
verwirklichen, verwirklicht, verwirklichte, hat verwirklicht	verwirklichen, verwirklicht, verwirklichte, hat verwirklicht		verb	B2+	осознать
befestigen, befestigt, befestigte, hat befestigt	befestigen, befestigt, befestigte, hat befestigt		verb	B2+	закрепить
Datensatz	der Datensatz, -̈e		der	B2+	Набор данных
dulden, duldet, duldete, hat geduldet	dulden, duldet, duldete, hat geduldet		verb	B2+	терпеть
durchlaufen, läuft durch, lief durch, ist durchgelaufen	durchlaufen, läuft durch, lief durch, ist durchgelaufen		verb	B2+	прошел
erschüttern, erschüttert, erschütterte, hat erschüttert	erschüttern, erschüttert, erschütterte, hat erschüttert		verb	B2+	трясти
gleichermaßen	gleichermaßen		adv	B2+	поровну
gleichwohl	gleichwohl		adv	B2+	тем не менее
Kabine	die Kabine, -n		die	B1	каюта
pädagogisch	pädagogisch		adj	B2+	образовательный
Schokolade	die Schokolade, -n		die	A2	Шоколад
Sekretär	der Sekretär, -e		der	B1	Секретарь
signalisieren, signalisiert, signalisierte, hat signalisiert	signalisieren, signalisiert, signalisierte, hat signalisiert		verb	B2+	сигнал
übernachten, übernachtet, übernachtete, hat übernachtet	übernachten, übernachtet, übernachtete, hat übernachtet		verb	A1	переночевать
veranstalten, veranstaltet, veranstaltete, hat veranstaltet	veranstalten, veranstaltet, veranstaltete, hat veranstaltet		verb	B2+	организовать
Verstärkung	die Verstärkung, -en		die	B2+	Армирование
zuweisen, weist zu, wies zu, hat zugewiesen	zuweisen, weist zu, wies zu, hat zugewiesen		verb	B2+	назначить
Bearbeitung	die Bearbeitung, -en		die	B2+	Редактирование
besiegen, besiegt, besiegte, hat besiegt	besiegen, besiegt, besiegte, hat besiegt		verb	B2+	поражение
